VendorID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,mta_tax,tolls_amount,improvement_surcharge,tip_amount
2,1,18.9,2,1,132,68,1,70,0.5,6.94,1,24.28
2,1,20.45,2,1,132,88,1,70,0.5,0,1,5
2,1,21.31,2,1,132,239,1,70,0.5,6.94,1,16.54
2,1,19.9,2,1,132,232,1,70,0.5,0,1,18.5
2,4,16.65,2,1,132,224,1,70,0.5,6.94,1,16.19
2,1,19.69,2,1,132,262,1,70,0.5,6.94,1,16.19
2,2,18.33,2,1,132,164,1,70,0.5,6.94,1,16.19
2,4,20.27,2,1,132,48,1,70,0.5,6.94,1,16.19
2,2,19.07,2,1,132,158,1,70,0.5,6.94,1,16.19
2,2,16.88,2,1,132,186,1,70,0.5,6.94,1,16.54
2,1,21.64,2,1,132,87,1,70,0.5,6.94,1,16.19
2,1,20.02,2,1,132,148,1,70,0.5,0,1,15.15
2,1,18.84,2,1,132,163,1,70,0.5,6.94,1,16.54
2,1,18.42,2,1,132,249,1,70,0.5,6.94,1,16.19
2,4,19.11,5,1,132,236,1,87,0,0,1,5
2,1,21.11,2,1,132,239,1,70,0.5,6.94,1,16.19
2,2,19.04,2,1,132,158,1,70,0.5,6.94,1,16.19
2,1,20.25,2,1,132,236,1,70,0.5,6.94,1,7
2,1,17.49,2,1,132,234,1,70,0.5,6.94,1,20.23
2,1,18.66,2,1,132,144,1,70,0.5,0,1,10
2,2,17.36,2,1,132,113,1,70,0.5,6.94,1,20.23
2,2,19.35,2,1,132,158,1,70,0.5,6.94,1,16.19
2,2,17.85,2,1,132,113,1,70,0.5,6.94,1,16.19
2,2,15.72,2,1,132,170,1,70,0.5,6.94,1,7
2,1,17.25,2,1,132,90,1,70,0.5,6.94,1,10
2,1,19.72,2,1,132,141,1,70,0.5,6.94,1,15
2,2,19.05,2,1,132,236,1,70,0.5,6.94,1,20.23
2,1,17.45,2,1,132,79,1,70,0.5,0,1,14.8
2,1,17.23,2,1,132,140,1,70,0.5,0,1,13.64
2,1,18.07,2,1,132,144,1,70,0.5,0,1,15.15
2,1,19.09,2,1,132,141,1,70,0.5,6.94,1,16.19
2,2,19.06,2,1,132,249,1,70,0.5,6.94,1,8.27
2,1,17.85,2,1,132,68,1,70,0.5,6.94,1,16.54
2,2,20.47,2,1,132,239,1,70,0.5,6.94,1,16.54
2,4,15.94,5,1,132,230,1,120,0,6.94,1,26.09
2,1,18.76,2,1,132,90,1,70,0.5,6.94,1,16.54
2,1,19.34,2,1,132,236,1,70,0.5,6.94,1,12.4
2,1,17.97,2,1,132,162,1,70,0.5,6.94,1,16.19
2,1,16.58,2,1,132,229,1,70,0.5,0,1,14.8
2,1,20.12,2,1,132,239,1,70,0.5,6.94,1,12.4
2,1,20.03,2,1,132,239,1,70,0.5,11.19,1,13.04
2,1,17.94,2,1,132,48,1,70,0.5,6.94,1,24.28
2,1,19.86,2,1,132,236,1,70,0.5,6.94,1,14.88
2,1,20.83,2,1,132,13,1,70,0.5,0,1,9.09
2,1,17.58,2,1,132,107,1,70,0.5,6.94,1,10
2,1,17.65,2,1,132,163,1,70,0.5,6.94,1,16.19
2,1,20.05,2,1,132,234,1,70,0.5,6.94,1,17
2,1,20.17,2,1,132,238,1,70,0.5,6.94,1,2
2,3,19.29,2,1,132,236,1,70,0.5,6.94,1,15
2,1,17.23,2,1,132,141,1,70,0.5,0,1,14.8
2,2,17.97,2,1,132,163,1,70,0.5,0,1,5
2,2,16.67,2,1,132,233,1,70,0.5,6.94,1,16.19
2,1,18.41,2,1,132,262,1,70,0.5,6.94,1,10
2,2,19,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,19.78,2,1,132,238,1,70,0.5,6.94,1,16.54
2,2,18.08,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,18.15,2,1,132,230,1,70,0.5,0,1,15.15
2,1,18.53,2,1,132,90,1,70,0.5,6.94,1,5
2,1,17.27,2,1,132,170,1,70,0.5,6.94,1,10
2,4,17.82,2,1,132,224,1,70,0.5,6.94,1,16.54
2,1,16.77,2,1,132,100,1,70,0.5,6.94,1,8.27
2,1,15.5,2,1,132,141,1,70,0.5,0,1,8
2,2,19.69,2,1,132,236,1,70,0.5,6.94,1,16.19
2,2,17.99,2,1,132,137,1,70,0.5,6.94,1,16.19
2,1,19.5,2,1,132,239,1,70,0.5,6.94,1,13.5
2,4,18.24,2,1,132,236,1,70,0.5,6.94,1,10
2,2,16.39,2,1,132,162,1,70,0.5,6.94,1,10
2,1,19.99,2,1,132,142,1,70,0.5,6.94,1,16.19
2,1,18.14,2,1,132,48,1,70,0.5,6.94,1,16.54
2,2,17.2,2,1,132,232,1,70,0.5,0,1,14.8
2,1,19.15,2,1,132,249,1,70,0.5,6.94,1,16.19
2,2,17.78,2,1,132,48,1,70,0.5,6.94,1,16.19
2,3,20.23,2,1,132,239,1,70,0.5,6.94,1,16.19
2,1,21.9,2,1,132,87,1,70,0.5,6.94,1,0.1
2,2,17.67,2,1,132,4,1,70,0.5,0,1,14.8
2,2,27.98,2,1,132,163,1,70,0.5,6.94,1,16.19
2,1,19.69,2,1,132,239,1,70,0.5,6.94,1,16.19
2,1,18.04,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,20.14,2,1,132,211,1,70,0.5,0,1,7.58
2,1,17.27,2,1,132,237,1,70,0.5,0,1,14.8
2,1,18.74,2,1,132,224,1,70,0.5,6.94,1,16.54
2,1,17.02,2,1,132,164,1,70,0.5,6.94,1,5
2,2,21.5,2,1,132,13,1,70,0.5,6.94,1,10
2,1,18.11,2,1,132,137,1,70,0.5,6.94,1,12
2,2,17.07,2,1,132,229,1,70,0.5,6.94,1,12.4
2,1,19.22,2,1,132,114,1,70,0.5,6.94,1,5
2,1,17.98,2,1,132,90,1,70,0.5,6.94,1,12
2,1,17.39,2,1,132,233,1,70,0.5,6.94,1,12
2,2,20.58,5,1,132,125,1,83,0,0,1,4.33
2,3,19.85,2,1,132,224,1,70,0.5,6.94,1,16.19
2,1,19.89,2,1,132,236,1,70,0.5,6.94,1,16.54
2,1,18.12,2,1,132,170,1,70,0.5,6.94,1,16.19
2,2,17.59,2,1,132,42,1,70,0.5,6.94,1,16.19
2,1,19.14,2,1,132,158,1,70,0.5,6.94,1,20.23
2,1,16.62,2,1,132,107,1,70,0.5,6.94,1,16.19
2,1,17.44,2,1,132,224,1,70,0.5,6.94,1,10
2,1,17.73,2,1,132,229,1,70,0.5,6.94,1,16.54
2,2,18.72,2,1,132,236,1,70,0.5,6.94,1,16.19
2,1,19.33,2,1,132,90,1,70,0.5,0,1,14.8
2,1,18.03,2,1,132,144,1,70,0.5,0,1,14.8
2,1,17.66,2,1,132,232,1,70,0.5,0,1,14.8
2,2,21.95,2,1,132,261,1,70,0.5,0,1,10
2,1,17.07,2,1,132,100,1,70,0.5,6.94,1,10
2,2,17.61,2,1,132,79,1,70,0.5,6.94,1,16.19
2,2,17.38,2,1,132,234,1,70,0.5,6.94,1,8.27
2,1,16.9,2,1,132,68,1,70,0.5,6.94,1,14
2,1,17.06,2,1,132,170,1,70,0.5,6.94,1,10
2,2,19.11,2,1,132,50,1,70,0.5,6.94,1,16.54
2,1,19.49,2,1,132,263,1,70,0.5,6.94,1,20.23
2,2,20.46,2,1,132,75,1,70,0.5,6.94,1,24.81
2,1,17.9,2,1,132,234,1,70,0.5,6.94,1,16.19
2,1,17.84,2,1,132,233,1,70,0.5,6.94,1,15
2,2,20.87,2,1,132,87,1,70,0.5,0,1,10
2,1,18.21,2,1,132,234,1,70,0.5,0,1,12
2,4,18.3,2,1,132,162,1,70,0.5,0,1,14.8
2,1,16.93,2,1,132,164,1,70,0.5,6.94,1,16.19
2,2,19.73,2,1,132,209,1,70,0.5,0,1,10
2,1,22.54,2,1,132,13,1,70,0.5,6.94,1,20.23
2,1,18.57,2,1,132,239,1,70,0.5,0,1,11.36
2,1,18.73,2,1,132,263,1,70,0.5,0,1,5
2,2,16.51,2,1,132,229,1,70,0.5,6.94,1,8.27
2,1,18.77,2,1,132,211,1,70,0.5,0,1,11.36
2,2,18.2,2,1,132,90,1,70,0.5,6.94,1,14.88
2,2,17.16,2,1,132,230,1,70,0.5,6.94,1,16.19
2,2,22.37,2,1,132,230,1,70,0.5,6.94,1,12.4
2,1,20.3,2,1,132,238,1,70,0.5,6.94,1,16.54
2,2,18.67,2,1,132,68,1,70,0.5,6.94,1,12
2,1,18.66,2,1,132,236,1,70,0.5,6.94,1,15
2,1,17.33,2,1,132,237,1,70,0.5,0,1,14.8
2,1,18.52,2,1,132,114,1,70,0.5,0,1,15.15
2,4,20.74,2,1,132,238,1,70,0.5,6.94,1,14.88
2,1,18.17,2,1,132,90,1,70,0.5,6.94,1,8
2,1,16.66,2,1,132,107,1,70,0.5,6.94,1,16.19
2,2,17.23,2,1,132,162,1,70,0.5,6.94,1,16.19
2,1,18.18,2,1,132,114,1,70,0.5,0,1,14.8
2,1,20.83,2,1,132,87,1,70,0.5,0,1,14.8
2,1,17.55,2,1,132,137,1,70,0.5,6.94,1,12.4
2,1,16.63,2,1,132,164,1,70,0.5,6.94,1,16.19
2,1,17.59,2,1,132,163,1,70,0.5,6.94,1,16.19
2,1,20.04,2,1,132,87,1,70,0.5,0,1,14.8
2,1,17.25,5,1,132,48,1,118,0,6.94,1,25.69
2,1,16.9,2,1,132,230,1,70,0.5,0,1,14.8
2,1,19.5,2,1,132,262,1,70,0.5,6.94,1,16.54
2,1,22.55,2,1,132,13,1,70,0.5,6.94,1,24.28
2,1,18.47,2,1,132,143,1,70,0.5,0,1,14.8
2,1,17.56,2,1,132,224,1,70,0.5,6.94,1,16.19
2,2,17.32,2,1,132,170,1,70,0.5,6.94,1,16.19
2,6,19.85,2,1,132,143,1,70,0.5,6.94,1,20.67
2,1,20.58,2,1,132,238,1,70,0.5,6.94,1,8.27
2,1,17.97,2,1,132,164,1,70,0.5,6.94,1,16.54
2,2,18.92,2,1,132,262,1,70,0.5,6.94,1,16.19
2,1,18.68,2,1,132,239,1,70,0.5,0,1,14.8
2,1,20.95,2,1,132,239,1,70,0.5,6.94,1,16.54
2,1,19.38,2,1,132,262,1,70,0.5,6.94,1,16.19
2,1,18.43,2,1,132,239,1,70,0.5,6.94,1,16.19
2,1,20.24,2,1,132,140,1,70,0.5,6.94,1,12.4
2,1,20.52,2,1,132,239,1,70,0.5,6.94,1,12.4
2,2,19.08,2,1,132,158,1,70,0.5,6.94,1,16.19
2,1,18.02,2,1,132,237,1,70,0.5,6.94,1,12.4
2,1,21.52,2,1,132,249,1,70,0.5,0,1,22.2
2,3,17.01,2,1,132,164,1,70,0.5,6.94,1,16.19
2,2,18.35,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,20.87,2,1,132,261,1,70,0.5,6.94,1,10
2,2,18.1,2,1,132,90,1,70,0.5,6.94,1,16.19
2,1,17.49,2,1,132,164,1,70,0.5,6.94,1,16.19
2,2,19.54,2,1,132,262,1,70,0.5,6.94,1,12.14
2,2,18.29,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,18.43,2,1,132,68,1,70,0.5,6.94,1,20.23
2,4,21.26,2,1,132,140,1,70,0.5,0,1,7
2,1,19.07,2,1,132,236,1,70,0.5,6.94,1,16.19
2,2,20.58,2,1,132,238,1,70,0.5,6.94,1,16.19
2,2,21.51,2,1,132,87,1,70,0.5,0,1,14.8
2,1,17.55,2,1,132,148,1,70,0.5,0,1,7
2,2,16.72,2,1,132,229,1,70,0.5,0,1,14.8
2,1,17.73,2,1,132,162,1,70,0.5,0,1,14.8
2,1,17.31,2,1,132,137,1,70,0.5,6.94,1,16.19
2,4,18.67,2,1,132,163,1,70,0.5,6.94,1,5
2,2,18.63,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,18.09,2,1,132,4,1,70,0.5,0,1,4.21
2,2,19.39,2,1,132,68,1,70,0.5,6.94,1,4
2,1,19.53,2,1,132,158,1,70,0.5,0,1,14.8
2,1,19.62,2,1,132,140,1,70,0.5,6.94,1,16.19
2,1,17.46,2,1,132,162,1,70,0.5,6.94,1,16.19
2,2,18.95,2,1,132,163,1,70,0.5,6.94,1,16.19
2,2,18.73,2,1,132,239,1,70,0.5,6.94,1,16.19
2,2,16.87,2,1,132,237,1,70,0.5,0,1,15.15
2,1,21.24,2,1,132,151,1,70,0.5,6.94,1,13
2,1,18.81,2,1,132,113,1,70,0.5,0,1,14.8
2,3,19.05,2,1,132,162,1,70,0.5,14.99,1,17.8
2,1,18.68,2,1,132,263,1,70,0.5,6.94,1,4
2,2,17.47,2,1,132,100,1,70,0.5,6.94,1,10
2,3,17.97,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,17.39,2,1,132,48,1,70,0.5,0,1,14.8
2,1,16.86,2,1,132,234,1,70,0.5,6.94,1,10
2,3,18.15,2,1,132,230,1,70,0.5,6.94,1,2
2,1,18.15,2,1,132,4,1,70,0.5,0,1,14.8
2,1,20.72,2,1,132,238,1,70,0.5,6.94,1,9.92
2,2,20.26,2,1,132,87,1,70,0.5,0,1,14.8
2,2,22.16,2,1,132,50,1,70,0.5,6.94,1,16.54
2,2,19.43,2,1,132,263,1,70,0.5,6.94,1,8
2,1,18.2,2,1,132,141,1,70,0.5,6.94,1,12.4
2,1,17.03,2,1,132,162,1,70,0.5,6.94,1,16.19
2,1,18.82,2,1,132,230,1,70,0.5,6.94,1,7
2,1,15.67,2,1,132,114,1,70,0.5,0,1,15.15
2,5,19.61,2,1,132,238,1,70,0.5,6.94,1,9.92
2,6,17.7,2,1,132,234,1,70,0.5,6.94,1,16.54
2,1,19.42,2,1,132,142,1,70,0.5,6.94,1,24.28
2,1,19.95,2,1,132,141,1,70,0.5,6.94,1,16.54
2,1,18.19,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,17.17,2,1,132,164,1,70,0.5,6.94,1,16.19
2,1,20.09,2,1,132,238,1,70,0.5,6.94,1,16.19
2,1,20.4,2,1,132,211,1,70,0.5,0,1,14.8
2,1,18.23,2,1,132,113,1,70,0.5,6.94,1,12.4
2,2,19.95,2,1,132,140,1,70,0.5,6.94,1,12.4
2,1,18.18,2,1,132,45,1,70,0.5,0,1,10
2,2,17.78,2,1,132,144,1,70,0.5,0,1,14.8
2,2,19.29,2,1,132,143,1,70,0.5,6.94,1,5
2,1,14.37,4,1,132,265,1,83.5,0.5,0,1,17.5
2,1,17.79,2,1,132,48,1,70,0.5,6.94,1,7
2,1,17.75,2,1,132,148,1,70,0.5,0,1,14.8
2,5,17.44,2,1,132,79,1,70,0.5,6.94,1,16.54
2,1,20.01,2,1,132,107,1,70,0.5,6.94,1,4
2,1,8.51,2,1,138,263,1,70,0.5,6.94,1,16.19
2,2,18.37,2,1,132,232,1,70,0.5,6.94,1,8
2,1,19.47,2,1,132,143,1,70,0.5,6.94,1,16.19
2,2,15.5,1,1,132,208,1,58.3,0.5,6.94,1,13.85
2,1,20.68,1,1,132,239,1,76.5,0.5,6.94,1,17.49
2,1,18.74,2,1,132,262,1,70,0.5,6.94,1,6
2,1,16.45,2,1,132,107,1,70,0.5,6.94,1,16.19
2,3,17.28,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,18.1,2,1,132,90,1,70,0.5,6.94,1,12.4
2,1,10.64,1,1,132,36,1,43.6,0.5,0,1,9.52
2,2,22.39,2,1,132,231,1,70,0.5,6.94,1,16.19
2,1,17.52,2,1,132,237,1,70,0.5,6.94,1,3
2,2,17.66,2,1,132,230,1,70,0.5,6.94,1,16.19
2,2,23.17,2,1,132,13,1,70,0.5,6.94,1,16.19
2,1,17.84,2,1,132,42,1,70,0.5,6.94,1,8
2,3,12.85,1,1,132,155,1,49.2,0.5,0,1,10.64
2,1,16.79,2,1,132,170,1,70,0.5,6.94,1,20.23
2,2,17.25,2,1,132,186,1,70,0.5,6.94,1,8
2,1,19.82,2,1,132,262,1,70,0.5,6.94,1,16.54
2,1,18.41,2,1,132,246,1,70,0.5,6.94,1,16.19
2,3,21.13,2,1,132,142,1,70,0.5,6.94,1,16.19
2,2,17.55,2,1,132,90,1,70,0.5,6.94,1,16.19
2,2,19.43,2,1,132,24,1,70,0.5,6.94,1,16.19
2,1,18.68,2,1,132,236,1,70,0.5,6.94,1,16.54
2,2,19.05,2,1,132,262,1,70,0.5,6.94,1,16.19
2,3,17.04,2,1,132,230,1,70,0.5,0,1,14.8
2,2,20.54,2,1,132,211,1,70,0.5,0,1,18.5
2,2,22.77,2,1,132,127,1,70,0.5,6.94,1,10
2,2,16.71,2,1,132,233,1,70,0.5,6.94,1,10
2,1,18.7,2,1,132,114,1,70,0.5,0,1,15
2,1,21.54,2,1,132,261,1,70,0.5,0,1,10
2,3,17.9,2,1,132,211,1,70,0.5,0,1,18.5
2,2,20.83,2,1,132,142,1,70,0.5,6.94,1,12.4
2,2,18.36,2,1,132,144,1,70,0.5,6.94,1,8
2,1,20.81,2,1,132,143,1,70,0.5,6.94,1,16.19
2,1,0.07,2,1,132,219,1,70,0.5,0,1,14.8
2,1,18.73,2,1,132,142,1,70,0.5,6.94,1,24.28
2,2,16.69,2,1,132,233,1,70,0.5,6.94,1,20.23
2,2,17.67,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,16.5,2,1,132,233,1,70,0.5,13.38,1,17.48
2,1,16.56,5,1,132,48,1,87,0,6.94,1,5
2,1,17.38,2,1,132,161,1,70,0.5,15.38,1,10
2,1,18.19,2,1,132,230,1,70,0.5,6.94,1,10
2,2,17.49,2,1,132,249,1,70,0.5,0,1,14.8
2,1,19.93,2,1,132,79,1,70,0.5,6.94,1,20
2,3,21.5,1,1,132,40,1,83.5,0.5,0,1,1
2,1,19.21,2,1,132,79,1,70,0.5,0,1,0.01
2,5,16.75,2,1,132,170,1,70,0.5,6.94,1,16.54
2,1,20.83,2,1,132,239,1,70,0.5,6.94,1,16.19
2,1,19.77,2,1,132,140,1,70,0.5,6.94,1,14
2,2,18.53,2,1,132,162,1,70,0.5,6.94,1,16.54
2,1,19.65,2,1,132,238,1,70,0.5,6.94,1,15
2,2,17.79,2,1,132,230,1,70,0.5,6.94,1,16.19
2,2,18.57,2,1,132,232,1,70,0.5,0,1,15.15
2,4,14.96,1,1,132,175,1,56.9,0.5,0,1,3
2,1,18.5,2,1,132,90,1,70,0.5,6.94,1,15
2,1,22.01,2,1,132,163,1,70,0.5,6.94,1,20.23
2,1,19.42,2,1,132,114,1,70,0.5,0,1,14.8
2,1,18.51,2,1,132,114,1,70,0.5,0,1,5
2,2,19.73,2,1,132,144,1,70,0.5,6.94,1,16.19
2,4,16.83,2,1,132,142,1,70,0.5,0,1,10
2,1,16.58,2,1,132,161,1,70,0.5,6.94,1,16.19
2,1,19.04,2,1,132,263,1,70,0.5,6.94,1,16.19
2,2,17.77,2,1,132,249,1,70,0.5,6.94,1,16.19
2,4,16.4,5,1,132,48,1,120,0,6.94,1,26.09
2,2,16.83,2,1,132,141,1,70,0.5,0,1,14.8
2,3,18.21,2,1,132,75,1,70,0.5,6.94,1,9
2,4,18.07,2,1,132,230,1,70,0.5,6.94,1,20.23
2,1,18.44,2,1,132,142,1,70,0.5,0,1,14.8
2,3,10.56,1,1,132,225,1,45,0.5,0,1,7
2,2,16.5,2,1,132,140,1,70,0.5,0,1,15.15
2,1,17.09,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,22.03,2,1,132,161,1,70,0.5,6.94,1,5.55
2,4,16.7,2,1,132,140,1,70,0.5,0,1,15.15
2,1,17.97,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,5.18,2,1,216,216,1,70,0.5,6.94,1,16.19
2,2,18.03,2,1,132,79,1,70,0.5,6.94,1,1.61
2,2,19.16,2,1,132,263,1,70,0.5,6.94,1,1
2,1,22.09,2,1,132,231,1,70,0.5,0,1,14.8
2,4,19.79,2,1,132,140,1,70,0.5,6.94,1,14.88
2,2,17.23,2,1,132,164,1,70,0.5,6.94,1,9
2,2,18.61,2,1,132,230,1,70,0.5,6.94,1,16.19
2,3,18.59,2,1,132,230,1,70,0.5,6.94,1,20.23
2,2,17.95,2,1,132,48,1,70,0.5,6.94,1,16.19
2,1,6.42,1,1,132,258,1,25.4,0.5,0,1,3
2,2,17.93,2,1,132,90,1,70,0.5,6.94,1,10
2,2,21.93,2,1,132,13,1,70,0.5,6.94,1,16.19
2,1,18.64,2,1,132,236,1,70,0.5,6.94,1,9
2,3,19.55,2,1,132,262,1,70,0.5,6.94,1,3.31
2,1,19.2,2,1,132,236,1,70,0.5,6.94,1,8
2,2,17.7,2,1,132,163,1,70,0.5,0,1,14.8
2,1,18.58,2,1,132,234,1,70,0.5,6.94,1,16.54
2,4,17.99,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,17.47,2,1,132,164,1,70,0.5,6.94,1,10
2,2,18.37,2,1,132,143,1,70,0.5,6.94,1,16.54
2,1,9.26,1,1,132,198,1,39.4,0.5,0,1,8.68
2,1,17.48,2,1,132,68,1,70,0.5,6.94,1,20.23
2,1,4.17,1,1,132,216,1,19.1,0.5,0,1,0.01
2,2,18.19,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,17.17,2,1,132,100,1,70,0.5,6.94,1,16.19
2,1,14.11,1,1,132,223,1,53.4,0.5,0,1,10
2,2,19.31,2,1,132,262,1,70,0.5,6.94,1,16.54
2,1,17.75,2,1,132,246,1,70,0.5,6.94,1,14
2,2,19.54,2,1,132,163,1,70,0.5,6.94,1,10
2,1,18.9,2,1,132,48,1,70,0.5,6.94,1,16.54
2,1,22.3,2,1,132,231,1,70,0.5,6.94,1,8
2,4,17.05,2,1,132,161,1,70,0.5,6.94,1,16.19
2,2,18.4,2,1,132,161,1,70,0.5,6.94,1,16.19
2,1,20.04,2,1,132,140,1,70,0.5,6.94,1,16.54
2,1,21.32,2,1,132,87,1,70,0.5,6.94,1,16.19
2,1,19.08,2,1,132,249,1,70,0.5,6.94,1,12.4
2,3,7.94,1,1,132,38,1,31.7,0.5,0,1,5
2,1,20.72,2,1,132,87,1,70,0.5,6.94,1,12.4
2,1,18.28,2,1,132,231,1,70,0.5,0,1,14.8
2,1,16.54,2,1,132,164,1,70,0.5,6.94,1,16.19
2,5,21.84,2,1,132,88,1,70,0.5,6.94,1,16.54
2,1,16.94,2,1,132,170,1,70,0.5,6.94,1,5
2,4,16.36,2,1,132,170,1,70,0.5,6.94,1,15
2,1,16.85,2,1,132,164,1,70,0.5,6.94,1,16.19
2,2,17.89,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,10.8,2,1,138,137,1,70,0.5,11.19,1,17.04
2,2,22.78,2,1,132,13,1,70,0.5,22.32,1,4.9
2,2,30.06,2,1,132,13,1,70,0.5,6.94,1,16.19
2,1,10.16,1,1,70,162,1,39.4,0.5,6.94,1,15
2,5,18.29,2,1,132,186,1,70,0.5,9.5,1,5
2,3,16.66,2,1,132,233,1,70,0.5,6.94,1,16.19
2,2,19.3,2,1,132,140,1,70,0.5,6.94,1,12.4
2,1,18.4,2,1,132,211,1,70,0.5,0,1,14.8
2,1,17.98,2,1,132,229,1,70,0.5,6.94,1,12.4
2,1,18.5,2,1,132,158,1,70,0.5,6.94,1,16.19
2,2,18.02,2,1,132,148,1,70,0.5,0,1,14.8
2,1,17.47,2,1,132,234,1,70,0.5,6.94,1,16.19
2,2,16.77,2,1,132,162,1,70,0.5,6.94,1,16.19
2,1,19.65,2,1,132,249,1,70,0.5,0,1,14.8
2,1,16.82,2,1,132,164,1,70,0.5,6.94,1,2.5
2,2,18.15,2,1,132,263,1,70,0.5,6.94,1,16.19
2,1,19.17,2,1,132,143,1,70,0.5,6.94,1,8
2,2,21.09,2,1,132,231,1,70,0.5,6.94,1,2
2,2,17.75,2,1,132,79,1,70,0.5,6.94,1,16.54
2,1,20.44,2,1,132,261,1,70,0.5,0,1,14.8
2,2,20.86,2,1,132,43,1,70,0.5,6.94,1,16.19
2,3,17.21,2,1,132,229,1,70,0.5,0,1,11.36
2,3,18,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,18.53,2,1,132,148,1,70,0.5,0,1,14.8
2,1,19.1,2,1,132,142,1,70,0.5,0,1,12
2,3,19.06,2,1,132,100,1,70,0.5,6.94,1,16.19
2,1,17.27,2,1,132,79,1,70,0.5,6.94,1,16.19
2,2,17.2,2,1,132,142,1,70,0.5,0,1,14.8
2,1,17.97,2,1,132,229,1,70,0.5,6.94,1,16.19
2,2,17.13,2,1,132,164,1,70,0.5,6.94,1,16.19
2,2,16.96,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,17.6,2,1,132,230,1,70,0.5,6.94,1,5
2,1,19.43,2,1,132,186,1,70,0.5,6.94,1,16.19
2,1,17.44,2,1,132,114,1,70,0.5,6.94,1,15
2,4,18.08,5,1,132,148,1,83,0,0,1,17.3
2,4,15.9,5,1,132,161,1,83,0,6.94,1,23.36
2,1,18.7,2,1,132,158,1,70,0.5,6.94,1,16.19
2,1,18.46,2,1,132,161,1,70,0.5,6.94,1,10
2,4,20.03,2,1,132,238,1,70,0.5,6.94,1,16.19
2,1,18.4,2,1,132,163,1,70,0.5,6.94,1,16.19
2,1,18.57,2,1,132,113,1,70,0.5,6.94,1,16.19
2,1,22.4,2,1,132,13,1,70,0.5,6.94,1,16.54
2,2,24.21,1,1,132,13,1,96.1,0.5,6.94,1,5
2,3,18.01,2,1,132,68,1,70,0.5,6.94,1,16.19
2,1,18.43,2,1,132,100,1,70,0.5,6.94,1,16.19
2,1,17.71,2,1,132,239,1,70,0.5,0,1,10
2,6,16.64,2,1,132,162,1,70,0.5,6.94,1,16.54
2,1,20.45,2,1,132,231,1,70,0.5,0,1,14.8
2,1,18.89,5,1,132,158,1,85.5,0,0,1,17.8
2,1,21.1,2,1,132,239,1,70,0.5,6.94,1,16.19
2,2,18.54,2,1,132,79,1,70,0.5,6.94,1,15
2,2,18.36,2,1,132,230,1,70,0.5,6.94,1,16.19
2,1,18.16,2,1,132,148,1,70,0.5,0,1,14.8
2,1,6.18,1,1,132,265,1,27.5,0.5,0,1,6.3
2,1,17.81,2,1,132,163,1,70,0.5,6.94,1,16.54
2,1,18.14,2,1,132,79,1,70,0.5,6.94,1,16.19
2,2,4.13,1,1,132,10,1,20.5,0.5,0,1,6.12
2,2,17.55,2,1,132,79,1,70,0.5,6.94,1,5
2,1,18.65,2,1,132,163,1,70,0.5,6.94,1,16.19
2,3,23.62,2,1,132,261,1,70,0.5,6.94,1,12
2,2,19.5,2,1,132,246,1,70,0.5,6.94,1,5
2,1,17.08,2,1,132,234,1,70,0.5,6.94,1,16.19
2,1,17.41,2,1,132,142,1,70,0.5,6.94,1,16.19
2,1,20.41,2,1,132,87,1,70,0.5,6.94,1,16.19
2,1,17.52,2,1,132,233,1,70,0.5,6.94,1,20.23
2,1,17.81,2,1,132,100,1,70,0.5,6.94,1,16.54
2,1,12.35,1,1,132,188,1,54.8,0.5,0,1,11.76
2,1,20.72,2,1,132,238,1,70,0.5,6.94,1,16.19
2,2,17.03,2,1,132,48,1,70,0.5,6.94,1,16.54
2,2,16.72,2,1,132,107,1,70,0.5,0,1,15.15
2,1,20.63,2,1,132,140,1,70,0.5,6.94,1,16.54
2,1,19.3,2,1,132,236,1,70,0.5,6.94,1,16.54
2,1,17.84,2,1,132,234,1,70,0.5,6.94,1,16.54
2,2,18.38,2,1,132,161,1,70,0.5,6.94,1,5
2,2,17.6,2,1,132,79,1,70,0.5,6.94,1,20.23
2,2,19.43,2,1,132,232,1,70,0.5,0,1,15.15
2,1,21.43,2,1,132,43,1,70,0.5,6.94,1,16.19
2,1,19.76,2,1,132,90,1,70,0.5,6.94,1,12.4
2,3,19.34,2,1,132,114,1,70,0.5,6.94,1,16.19
